,question_id,sql_gold,sql_pred,execution_accuracy,used_metadata
1124,1136,SELECT COUNT(t1.id) FROM Player_Attributes AS t1 WHERE t1.preferred_foot = 'left' AND t1.crossing = ( SELECT MAX(crossing) FROM Player_Attributes),"REAL,
    IBH              REAL,
    IBD              REAL,
    IBA              REAL,
    PBH              REAL,
    PBD              REAL,
    PBA              REAL,
    WBH              REAL,
    WBD              REAL,
    WBA              REAL,
    VBH              REAL,
    VBD              REAL,
    VBA              REAL,
    SJBH             REAL,
    SJBD             REAL,
    SJBA             REAL,
    B365H_home       REAL,
    B365D_home       REAL,
    B365A_home       REAL,
    B365H_away       REAL,
    B365D_away       REAL,
    B365A_away       REAL,
    BWH_home         REAL,
    BWD_home         REAL,
    BWA_home         REAL,
    LBH_home         REAL,
    LBD_home         REAL,
    LBA_home         REAL,
    PSH_home         REAL,
    PSD_home         REAL,
    PSA_home         REAL,
    WHH_home         REAL,
    WHD_home         REAL,
    WHA_home         REAL,
    SJH_home         REAL,
    SJD_home         REAL,
    SJA_home         REAL,
    VCH_home         REAL,
    VCD_home         REAL,
    VCA_home         REAL,
    GBH_home         REAL,
    GBD_home         REAL,
    GBA_home         REAL,
    BSH_home         REAL,
    BSD_home         REAL,
    BSA_home         REAL,
    IBH_home         REAL,
    IBD_home         REAL,
    IBA_home         REAL,
    PBH_home         REAL,
    PBD_home",0,qwen2_metadata
1125,1137,SELECT CAST(COUNT(CASE WHEN strength > 80 AND stamina > 80 THEN id ELSE NULL END) AS REAL) * 100 / COUNT(id) FROM Player_Attributes t,"REAL,
    IBH              REAL,
    IBD              REAL,
    IBA              REAL,
    PBH              REAL,
    PBD              REAL,
    PBA              REAL,
    WBH              REAL,
    WBD              REAL,
    WBA              REAL,
    VBH              REAL,
    VBD              REAL,
    VBA              REAL,
    SJBH             REAL,
    SJBD             REAL,
    SJBA             REAL,
    B365H_home       REAL,
    B365D_home       REAL,
    B365A_home       REAL,
    B365H_away       REAL,
    B365D_away       REAL,
    B365A_away       REAL,
    BWH_home         REAL,
    BWD_home         REAL,
    BWA_home         REAL,
    LBH_home         REAL,
    LBD_home         REAL,
    LBA_home         REAL,
    PSH_home         REAL,
    PSD_home         REAL,
    PSA_home         REAL,
    WHH_home         REAL,
    WHD_home         REAL,
    WHA_home         REAL,
    SJH_home         REAL,
    SJD_home         REAL,
    SJA_home         REAL,
    VCH_home         REAL,
    VCD_home         REAL,
    VCA_home         REAL,
    GBH_home         REAL,
    GBD_home         REAL,
    GBA_home         REAL,
    BSH_home         REAL,
    BSD_home         REAL,
    BSA_home         REAL,
    IBH_home         REAL,
    IBD_home         REAL,
    IBA_home         REAL,
    PBH_home         REAL,
    PBD_home",0,qwen2_metadata
1126,1138,SELECT name FROM Country WHERE id IN ( SELECT country_id FROM League WHERE name = 'Poland Ekstraklasa' ),"REAL,
    IBH              REAL,
    IBD              REAL,
    IBA              REAL,
    PBH              REAL,
    PBD              REAL,
    PBA              REAL,
    WBH              REAL,
    WBD              REAL,
    WBA              REAL,
    VBH              REAL,
    VBD              REAL,
    VBA              REAL,
    SJBH             REAL,
    SJBD             REAL,
    SJBA             REAL,
    B365H_home       REAL,
    B365D_home       REAL,
    B365A_home       REAL,
    B365H_away       REAL,
    B365D_away       REAL,
    B365A_away       REAL,
    BWH_home         REAL,
    BWD_home         REAL,
    BWA_home         REAL,
    LBH_home         REAL,
    LBD_home         REAL,
    LBA_home         REAL,
    PSH_home         REAL,
    PSD_home         REAL,
    PSA_home         REAL,
    WHH_home         REAL,
    WHD_home         REAL,
    WHA_home         REAL,
    SJH_home         REAL,
    SJD_home         REAL,
    SJA_home         REAL,
    VCH_home         REAL,
    VCD_home         REAL,
    VCA_home         REAL,
    GBH_home         REAL,
    GBD_home         REAL,
    GBA_home         REAL,
    BSH_home         REAL,
    BSD_home         REAL,
    BSA_home         REAL,
    IBH_home         REAL,
    IBD_home         REAL,
    IBA_home         REAL,
    PBH_home         REAL,
    PBD_home",0,qwen2_metadata
1127,1139,"SELECT t2.home_team_goal, t2.away_team_goal FROM League AS t1 INNER JOIN Match AS t2 ON t1.id = t2.league_id WHERE t1.name = 'Belgium Jupiler League' AND SUBSTR(t2.`date`, 1, 10) = '2008-09-24'","REAL,
    IBH              REAL,
    IBD              REAL,
    IBA              REAL,
    PBH              REAL,
    PBD              REAL,
    PBA              REAL,
    WBH              REAL,
    WBD              REAL,
    WBA              REAL,
    VBH              REAL,
    VBD              REAL,
    VBA              REAL,
    SJBH             REAL,
    SJBD             REAL,
    SJBA             REAL,
    B365H_home       REAL,
    B365D_home       REAL,
    B365A_home       REAL,
    B365H_away       REAL,
    B365D_away       REAL,
    B365A_away       REAL,
    BWH_home         REAL,
    BWD_home         REAL,
    BWA_home         REAL,
    LBH_home         REAL,
    LBD_home         REAL,
    LBA_home         REAL,
    PSH_home         REAL,
    PSD_home         REAL,
    PSA_home         REAL,
    WHH_home         REAL,
    WHD_home         REAL,
    WHA_home         REAL,
    SJH_home         REAL,
    SJD_home         REAL,
    SJA_home         REAL,
    VCH_home         REAL,
    VCD_home         REAL,
    VCA_home         REAL,
    GBH_home         REAL,
    GBD_home         REAL,
    GBA_home         REAL,
    BSH_home         REAL,
    BSD_home         REAL,
    BSA_home         REAL,
    IBH_home         REAL,
    IBD_home         REAL,
    IBA_home         REAL,
    PBH_home         REAL,
    PBD_home",0,qwen2_metadata
1128,1140,"SELECT sprint_speed, agility, acceleration FROM Player_Attributes WHERE player_api_id IN ( SELECT player_api_id FROM Player WHERE player_name = 'Alexis Blin' )","REAL,
    IBH              REAL,
    IBD              REAL,
    IBA              REAL,
    PBH              REAL,
    PBD              REAL,
    PBA              REAL,
    WBH              REAL,
    WBD              REAL,
    WBA              REAL,
    VBH              REAL,
    VBD              REAL,
    VBA              REAL,
    SJBH             REAL,
    SJBD             REAL,
    SJBA             REAL,
    B365H_home       REAL,
    B365D_home       REAL,
    B365A_home       REAL,
    B365H_away       REAL,
    B365D_away       REAL,
    B365A_away       REAL,
    BWH_home         REAL,
    BWD_home         REAL,
    BWA_home         REAL,
    LBH_home         REAL,
    LBD_home         REAL,
    LBA_home         REAL,
    PSH_home         REAL,
    PSD_home         REAL,
    PSA_home         REAL,
    WHH_home         REAL,
    WHD_home         REAL,
    WHA_home         REAL,
    SJH_home         REAL,
    SJD_home         REAL,
    SJA_home         REAL,
    VCH_home         REAL,
    VCD_home         REAL,
    VCA_home         REAL,
    GBH_home         REAL,
    GBD_home         REAL,
    GBA_home         REAL,
    BSH_home         REAL,
    BSD_home         REAL,
    BSA_home         REAL,
    IBH_home         REAL,
    IBD_home         REAL,
    IBA_home         REAL,
    PBH_home         REAL,
    PBD_home",0,qwen2_metadata
1129,1141,SELECT DISTINCT t1.buildUpPlaySpeedClass FROM Team_Attributes AS t1 INNER JOIN Team AS t2 ON t1.team_api_id = t2.team_api_id WHERE t2.team_long_name = 'KSV Cercle Brugge',"REAL,
    IBH              REAL,
    IBD              REAL,
    IBA              REAL,
    PBH              REAL,
    PBD              REAL,
    PBA              REAL,
    WBH              REAL,
    WBD              REAL,
    WBA              REAL,
    VBH              REAL,
    VBD              REAL,
    VBA              REAL,
    SJBH             REAL,
    SJBD             REAL,
    SJBA             REAL,
    B365H_home       REAL,
    B365D_home       REAL,
    B365A_home       REAL,
    B365H_away       REAL,
    B365D_away       REAL,
    B365A_away       REAL,
    BWH_home         REAL,
    BWD_home         REAL,
    BWA_home         REAL,
    LBH_home         REAL,
    LBD_home         REAL,
    LBA_home         REAL,
    PSH_home         REAL,
    PSD_home         REAL,
    PSA_home         REAL,
    WHH_home         REAL,
    WHD_home         REAL,
    WHA_home         REAL,
    SJH_home         REAL,
    SJD_home         REAL,
    SJA_home         REAL,
    VCH_home         REAL,
    VCD_home         REAL,
    VCA_home         REAL,
    GBH_home         REAL,
    GBD_home         REAL,
    GBA_home         REAL,
    BSH_home         REAL,
    BSD_home         REAL,
    BSA_home         REAL,
    IBH_home         REAL,
    IBD_home         REAL,
    IBA_home         REAL,
    PBH_home         REAL,
    PBD_home",0,qwen2_metadata
1130,1142,SELECT COUNT(t2.id) FROM League AS t1 INNER JOIN Match AS t2 ON t1.id = t2.league_id WHERE t1.name = 'Italy Serie A' AND t2.season = '2015/2016',"REAL,
    IBH              REAL,
    IBD              REAL,
    IBA              REAL,
    PBH              REAL,
    PBD              REAL,
    PBA              REAL,
    WBH              REAL,
    WBD              REAL,
    WBA              REAL,
    VBH              REAL,
    VBD              REAL,
    VBA              REAL,
    SJBH             REAL,
    SJBD             REAL,
    SJBA             REAL,
    B365H_home       REAL,
    B365D_home       REAL,
    B365A_home       REAL,
    B365H_away       REAL,
    B365D_away       REAL,
    B365A_away       REAL,
    BWH_home         REAL,
    BWD_home         REAL,
    BWA_home         REAL,
    LBH_home         REAL,
    LBD_home         REAL,
    LBA_home         REAL,
    PSH_home         REAL,
    PSD_home         REAL,
    PSA_home         REAL,
    WHH_home         REAL,
    WHD_home         REAL,
    WHA_home         REAL,
    SJH_home         REAL,
    SJD_home         REAL,
    SJA_home         REAL,
    VCH_home         REAL,
    VCD_home         REAL,
    VCA_home         REAL,
    GBH_home         REAL,
    GBD_home         REAL,
    GBA_home         REAL,
    BSH_home         REAL,
    BSD_home         REAL,
    BSA_home         REAL,
    IBH_home         REAL,
    IBD_home         REAL,
    IBA_home         REAL,
    PBH_home         REAL,
    PBD_home",0,qwen2_metadata
1131,1143,SELECT MAX(t2.home_team_goal) FROM League AS t1 INNER JOIN Match AS t2 ON t1.id = t2.league_id WHERE t1.name = 'Netherlands Eredivisie',"REAL,
    IBH              REAL,
    IBD              REAL,
    IBA              REAL,
    PBH              REAL,
    PBD              REAL,
    PBA              REAL,
    WBH              REAL,
    WBD              REAL,
    WBA              REAL,
    VBH              REAL,
    VBD              REAL,
    VBA              REAL,
    SJBH             REAL,
    SJBD             REAL,
    SJBA             REAL,
    B365H_home       REAL,
    B365D_home       REAL,
    B365A_home       REAL,
    B365H_away       REAL,
    B365D_away       REAL,
    B365A_away       REAL,
    BWH_home         REAL,
    BWD_home         REAL,
    BWA_home         REAL,
    LBH_home         REAL,
    LBD_home         REAL,
    LBA_home         REAL,
    PSH_home         REAL,
    PSD_home         REAL,
    PSA_home         REAL,
    WHH_home         REAL,
    WHD_home         REAL,
    WHA_home         REAL,
    SJH_home         REAL,
    SJD_home         REAL,
    SJA_home         REAL,
    VCH_home         REAL,
    VCD_home         REAL,
    VCA_home         REAL,
    GBH_home         REAL,
    GBD_home         REAL,
    GBA_home         REAL,
    BSH_home         REAL,
    BSD_home         REAL,
    BSA_home         REAL,
    IBH_home         REAL,
    IBD_home         REAL,
    IBA_home         REAL,
    PBH_home         REAL,
    PBD_home",0,qwen2_metadata
1132,1144,"SELECT id, finishing, curve FROM Player_Attributes WHERE player_api_id = ( SELECT player_api_id FROM Player ORDER BY weight DESC LIMIT 1 ) LIMIT 1","REAL,
    IBH              REAL,
    IBD              REAL,
    IBA              REAL,
    PBH              REAL,
    PBD              REAL,
    PBA              REAL,
    WBH              REAL,
    WBD              REAL,
    WBA              REAL,
    VBH              REAL,
    VBD              REAL,
    VBA              REAL,
    SJBH             REAL,
    SJBD             REAL,
    SJBA             REAL,
    B365H_home       REAL,
    B365D_home       REAL,
    B365A_home       REAL,
    B365H_away       REAL,
    B365D_away       REAL,
    B365A_away       REAL,
    BWH_home         REAL,
    BWD_home         REAL,
    BWA_home         REAL,
    LBH_home         REAL,
    LBD_home         REAL,
    LBA_home         REAL,
    PSH_home         REAL,
    PSD_home         REAL,
    PSA_home         REAL,
    WHH_home         REAL,
    WHD_home         REAL,
    WHA_home         REAL,
    SJH_home         REAL,
    SJD_home         REAL,
    SJA_home         REAL,
    VCH_home         REAL,
    VCD_home         REAL,
    VCA_home         REAL,
    GBH_home         REAL,
    GBD_home         REAL,
    GBA_home         REAL,
    BSH_home         REAL,
    BSD_home         REAL,
    BSA_home         REAL,
    IBH_home         REAL,
    IBD_home         REAL,
    IBA_home         REAL,
    PBH_home         REAL,
    PBD_home",0,qwen2_metadata
1133,1145,SELECT t1.name FROM League AS t1 INNER JOIN Match AS t2 ON t1.id = t2.league_id WHERE t2.season = '2015/2016' GROUP BY t1.name ORDER BY COUNT(t2.id) DESC LIMIT 1,"REAL,
    IBH              REAL,
    IBD              REAL,
    IBA              REAL,
    PBH              REAL,
    PBD              REAL,
    PBA              REAL,
    WBH              REAL,
    WBD              REAL,
    WBA              REAL,
    VBH              REAL,
    VBD              REAL,
    VBA              REAL,
    SJBH             REAL,
    SJBD             REAL,
    SJBA             REAL,
    B365H_home       REAL,
    B365D_home       REAL,
    B365A_home       REAL,
    B365H_away       REAL,
    B365D_away       REAL,
    B365A_away       REAL,
    BWH_home         REAL,
    BWD_home         REAL,
    BWA_home         REAL,
    LBH_home         REAL,
    LBD_home         REAL,
    LBA_home         REAL,
    PSH_home         REAL,
    PSD_home         REAL,
    PSA_home         REAL,
    WHH_home         REAL,
    WHD_home         REAL,
    WHA_home         REAL,
    SJH_home         REAL,
    SJD_home         REAL,
    SJA_home         REAL,
    VCH_home         REAL,
    VCD_home         REAL,
    VCA_home         REAL,
    GBH_home         REAL,
    GBD_home         REAL,
    GBA_home         REAL,
    BSH_home         REAL,
    BSD_home         REAL,
    BSA_home         REAL,
    IBH_home         REAL,
    IBD_home         REAL,
    IBA_home         REAL,
    PBH_home         REAL,
    PBD_home",0,qwen2_metadata
